cod_pais;nom_pais;REGION;cod_provincia;nom_provincia;cod_depto;nom_depto;a¤o_del_dato;Integrantes_del_naf_con_obra_social;integrantes_del_naf_con_prepaga;integrantes_del_naf_con_sistema_p£blico_de_salud;integrantes_del_naf_sin_cobertura_medica
32;Argentina;NOA;66;SALTA;63;GUACHIPAS;2011;4;3;10;0
32;Argentina;NOA;66;SALTA;63;GUACHIPAS;2012;0;0;3;0
32;Argentina;NOA;66;SALTA;63;GUACHIPAS;2013;0;0;0;4
32;Argentina;NOA;66;SALTA;63;GUACHIPAS;2014;0;0;0;0
32;Argentina;NOA;66;SALTA;63;GUACHIPAS;2015;0;0;9;0
32;Argentina;NOA;66;SALTA;63;GUACHIPAS;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;70;IRUYA;2010;55;2;177;10
32;Argentina;NOA;66;SALTA;70;IRUYA;2011;67;15;329;42
32;Argentina;NOA;66;SALTA;70;IRUYA;2012;64;1;76;23
32;Argentina;NOA;66;SALTA;70;IRUYA;2013;146;9;239;33
32;Argentina;NOA;66;SALTA;70;IRUYA;2014;0;0;0;3
32;Argentina;NOA;66;SALTA;70;IRUYA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;77;LA CALDERA;2010;5;0;0;0
32;Argentina;NOA;66;SALTA;77;LA CALDERA;2012;5;0;0;0
32;Argentina;NOA;66;SALTA;77;LA CALDERA;2013;14;0;20;10
32;Argentina;NOA;66;SALTA;77;LA CALDERA;2014;8;0;23;5
32;Argentina;NOA;66;SALTA;77;LA CALDERA;2015;2;0;5;3
32;Argentina;NOA;66;SALTA;77;LA CALDERA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2009;4;0;48;25
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2010;11;1;99;26
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2011;9;0;46;2
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2013;28;4;67;13
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2014;1;0;13;0
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2015;0;0;0;1
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;84;LA CANDELARIA;Sin dato;0;0;0;0
32;Argentina;NOA;66;SALTA;91;LA POMA;2010;78;0;303;30
32;Argentina;NOA;66;SALTA;91;LA POMA;2011;9;7;25;2
32;Argentina;NOA;66;SALTA;91;LA POMA;2012;5;4;28;15
32;Argentina;NOA;66;SALTA;91;LA POMA;2013;31;2;37;7
32;Argentina;NOA;66;SALTA;91;LA POMA;2014;6;0;7;1
32;Argentina;NOA;66;SALTA;91;LA POMA;2015;0;0;4;8
32;Argentina;NOA;66;SALTA;91;LA POMA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;98;LA VI¥A;2010;4;3;7;1
32;Argentina;NOA;66;SALTA;98;LA VI¥A;2011;19;0;21;0
32;Argentina;NOA;66;SALTA;98;LA VI¥A;2012;0;0;16;0
32;Argentina;NOA;66;SALTA;98;LA VI¥A;2013;0;0;9;3
32;Argentina;NOA;66;SALTA;98;LA VI¥A;2015;0;0;1;0
32;Argentina;NOA;66;SALTA;98;LA VI¥A;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2009;17;0;31;31
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2010;76;8;255;38
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2011;36;0;152;16
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2012;9;0;18;1
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2013;8;0;22;0
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2014;10;1;24;7
32;Argentina;NOA;66;SALTA;105;LOS ANDES;2015;1;0;5;0
32;Argentina;NOA;66;SALTA;112;METAN;2012;2;0;1;0
32;Argentina;NOA;66;SALTA;112;METAN;2013;0;2;0;0
32;Argentina;NOA;66;SALTA;112;METAN;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;119;MOLINOS;2010;209;3;434;60
32;Argentina;NOA;66;SALTA;119;MOLINOS;2011;46;8;118;11
32;Argentina;NOA;66;SALTA;119;MOLINOS;2012;5;0;6;0
32;Argentina;NOA;66;SALTA;119;MOLINOS;2013;8;0;13;1
32;Argentina;NOA;66;SALTA;119;MOLINOS;2014;9;0;23;1
32;Argentina;NOA;66;SALTA;119;MOLINOS;2015;0;0;5;0
32;Argentina;NOA;66;SALTA;119;MOLINOS;2016;9;0;1;0
32;Argentina;NOA;66;SALTA;119;MOLINOS;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;126;ORAN;2009;5;0;8;3
32;Argentina;NOA;66;SALTA;126;ORAN;2010;1;0;7;0
32;Argentina;NOA;66;SALTA;126;ORAN;2011;100;4;159;60
32;Argentina;NOA;66;SALTA;126;ORAN;2013;16;3;60;9
32;Argentina;NOA;66;SALTA;126;ORAN;2014;19;0;57;20
32;Argentina;NOA;66;SALTA;126;ORAN;2015;35;8;26;9
32;Argentina;NOA;66;SALTA;126;ORAN;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2009;0;0;0;0
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2010;181;5;439;275
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2011;437;14;1239;227
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2012;203;11;573;70
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2013;153;6;399;38
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2014;157;55;350;38
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2015;36;3;74;14
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2016;0;0;0;0
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;133;RIVADAVIA;Sin dato;0;0;5;0
32;Argentina;NOA;66;SALTA;140;ROSARIO DE LA FRONTERA;2015;0;0;2;0
32;Argentina;NOA;66;SALTA;140;ROSARIO DE LA FRONTERA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2010;126;5;305;53
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2011;55;0;88;7
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2012;4;0;43;7
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2013;21;0;51;7
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2014;4;1;9;13
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2015;3;0;3;0
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2016;0;0;9;0
32;Argentina;NOA;66;SALTA;147;ROSARIO DE LERMA;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2010;21;2;184;23
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2011;44;0;142;61
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2012;51;6;65;11
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2013;42;3;158;26
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2014;18;20;106;20
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2015;7;3;4;0
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2016;0;0;2;0
32;Argentina;NOA;66;SALTA;154;SAN CARLOS;2017;0;0;0;0
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2010;78;2;398;77
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2011;372;18;1317;175
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2012;144;6;376;37
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2013;55;1;239;4
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2014;8;0;49;10
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2015;0;0;9;0
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2016;0;0;5;0
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2009;37;4;120;14
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2010;173;1;869;139
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2011;10;0;42;18
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2012;1;0;63;26
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2013;55;12;162;30
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2014;84;3;109;19
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2015;13;0;10;3
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;126;25 DE MAYO;Sin dato;3;0;2;0
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2010;10;0;9;4
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2011;8;0;12;16
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2012;17;0;32;0
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2013;11;2;68;12
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2014;0;0;5;0
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2015;0;0;3;0
32;Argentina;CUYO;70;SAN JUAN;63;9 DE JULIO;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2009;0;0;8;2
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2010;125;1;277;66
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2011;69;3;110;30
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2012;40;0;61;17
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2013;14;1;135;4
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2014;59;10;105;13
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2015;37;0;69;8
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2016;1;6;1;0
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;7;ALBARDON;Sin dato;3;0;9;7
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2009;0;0;43;0
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2010;131;7;459;83
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2011;20;0;43;1
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2012;21;0;63;8
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2013;13;0;44;17
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2014;33;5;80;13
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2015;5;0;7;2
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2016;0;0;2;0
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;14;ANGACO;Sin dato;4;0;0;0
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2010;2;0;6;0
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2012;46;2;261;40
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2013;23;0;78;18
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2014;43;11;77;3
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2015;2;0;0;0
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2016;7;0;1;12
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;Sin dato;0;0;7;3
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2010;6;0;0;0
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2012;4;0;5;0
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2013;0;0;19;0
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2014;8;2;10;3
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2015;1;0;0;2
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2016;0;0;9;0
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;28;CAPITAL;Sin dato;0;0;3;0
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2009;36;6;88;24
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2010;52;7;280;33
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2011;21;0;73;38
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2012;21;0;108;26
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2013;39;0;42;30
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2014;84;11;125;24
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2015;7;4;5;17
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2016;0;0;7;8
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;35;CAUCETE;Sin dato;6;0;2;0
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2010;4;0;30;10
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2011;0;0;10;3
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2012;8;1;29;2
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2013;8;0;15;3
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2014;7;0;27;0
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2015;2;0;23;0
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2016;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;42;CHIMBAS;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;49;IGLESIA;2010;66;1;192;13
32;Argentina;CUYO;70;SAN JUAN;49;IGLESIA;2011;53;0;123;8
32;Argentina;CUYO;70;SAN JUAN;49;IGLESIA;2012;5;0;33;2
32;Argentina;CUYO;70;SAN JUAN;49;IGLESIA;2013;25;3;20;4
32;Argentina;CUYO;70;SAN JUAN;49;IGLESIA;2014;15;0;29;5
32;Argentina;CUYO;70;SAN JUAN;49;IGLESIA;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2009;10;0;14;0
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2010;318;23;966;227
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2011;164;8;693;147
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2012;102;1;422;64
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2013;152;4;374;55
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2014;149;24;484;59
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2016;4;0;9;5
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;56;JACHAL;Sin dato;3;0;23;11
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2009;0;0;14;10
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2010;27;0;223;23
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2011;17;0;38;1
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2012;15;0;74;8
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2013;56;3;158;24
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2014;45;9;107;30
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2015;20;3;74;15
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2016;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;70;POCITO;Sin dato;1;0;2;5
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2009;0;0;3;0
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2010;123;8;387;217
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2011;54;3;121;8
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2012;27;0;116;20
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2013;8;5;71;13
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2014;40;8;57;13
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2015;6;0;1;5
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2016;7;0;0;0
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;77;RAWSON;Sin dato;0;0;4;0
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2010;1;0;2;0
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2011;0;0;0;4
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2012;24;5;38;11
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2013;0;0;8;0
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2014;11;0;10;0
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2015;17;0;19;4
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2016;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;84;RIVADAVIA;Sin dato;0;0;1;0
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2010;18;2;52;27
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2011;42;4;178;19
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2012;31;0;146;7
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2013;37;7;137;12
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2014;36;11;68;11
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2015;20;4;21;0
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2016;0;0;2;0
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;91;SAN MARTIN;Sin dato;1;0;14;0
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2010;1;3;0;2
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2012;8;0;19;4
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2013;0;5;39;19
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2014;14;1;36;5
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2015;26;12;29;13
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2016;5;0;0;0
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;Sin dato;6;0;2;0
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2009;39;0;111;13
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2010;80;9;379;85
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2011;50;0;132;28
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2012;83;1;302;95
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2013;40;10;198;33
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2014;24;5;131;23
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2015;9;2;25;0
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2016;0;0;16;0
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;Sin dato;0;0;6;0
32;Argentina;CUYO;70;SAN JUAN;112;ULLUM;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2009;4;0;0;0
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2010;72;2;579;23
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2011;56;0;110;11
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2012;3;0;33;6
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2013;68;7;91;15
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2014;60;4;94;21
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2015;16;0;69;12
32;Argentina;CUYO;70;SAN JUAN;119;VALLE FERTIL;2017;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;133;ZONDA;2016;0;0;0;0
32;Argentina;CUYO;70;SAN JUAN;133;ZONDA;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2009;53;0;127;22
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2010;70;0;210;30
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2011;36;2;77;7
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2012;14;7;23;8
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2013;2;0;19;0
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;Sin dato;5;0;0;7
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2009;67;0;126;0
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2010;1;0;33;3
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2011;10;0;1;2
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2012;10;0;27;0
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2013;0;0;1;0
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2009;16;0;16;0
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2010;1;0;7;8
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2011;15;0;31;5
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2012;2;0;13;0
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2013;7;1;49;1
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2014;9;0;1;0
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;56;CAPITAL;Sin dato;0;0;5;0
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2009;62;1;66;24
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2010;42;1;28;24
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2011;4;0;12;0
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2012;13;0;29;11
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2013;2;0;0;0
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;28;CHACABUCO;Sin dato;0;0;1;0
32;Argentina;CUYO;74;SAN LUIS;21;CORONEL PRINGLES;2010;0;0;6;0
32;Argentina;CUYO;74;SAN LUIS;21;CORONEL PRINGLES;2011;3;0;10;0
32;Argentina;CUYO;74;SAN LUIS;21;CORONEL PRINGLES;2012;2;0;0;0
32;Argentina;CUYO;74;SAN LUIS;21;CORONEL PRINGLES;2013;0;0;1;0
32;Argentina;CUYO;74;SAN LUIS;21;CORONEL PRINGLES;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;21;CORONEL PRINGLES;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2009;13;0;12;0
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2010;20;0;36;33
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2011;14;0;28;0
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2012;15;0;32;7
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2013;7;5;16;0
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;35;GENERAL PEDERNERA;Sin dato;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;42;GOBERNADOR DUPUY;2009;61;4;62;27
32;Argentina;CUYO;74;SAN LUIS;42;GOBERNADOR DUPUY;2010;1;0;9;0
32;Argentina;CUYO;74;SAN LUIS;42;GOBERNADOR DUPUY;2012;23;0;15;1
32;Argentina;CUYO;74;SAN LUIS;42;GOBERNADOR DUPUY;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;42;GOBERNADOR DUPUY;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;42;GOBERNADOR DUPUY;Sin dato;3;0;0;0
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2009;44;0;74;0
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2010;75;5;173;22
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2011;22;1;138;5
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2012;7;0;27;8
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2013;44;0;79;27
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2014;4;0;28;0
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;2017;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;49;JUNIN;Sin dato;0;0;9;0
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GENERAL SAN MARTIN;2009;38;0;84;19
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GENERAL SAN MARTIN;2010;256;0;724;207
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GENERAL SAN MARTIN;2011;42;0;178;28
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GENERAL SAN MARTIN;2012;14;0;58;0
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GENERAL SAN MARTIN;Sin dato;1;0;3;0
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GRL. SAN MARTIN;2016;0;0;0;0
32;Argentina;CUYO;74;SAN LUIS;63;LIBERTADOR GRL. SAN MARTIN;2017;0;0;0;0
32;Argentina;PATAGONIA;78;SANTA CRUZ;7;CORPEN AIKE;2014;0;0;10;0
32;Argentina;PATAGONIA;78;SANTA CRUZ;7;CORPEN AIKE;2015;8;0;19;0
32;Argentina;PATAGONIA;78;SANTA CRUZ;7;CORPEN AIKE;2016;28;10;31;14
32;Argentina;PATAGONIA;78;SANTA CRUZ;7;CORPEN AIKE;2017;0;0;0;0
32;Argentina;PATAGONIA;78;SANTA CRUZ;7;CORPEN AIKE;Sin dato;0;0;1;0
