cod_pais,nom_pais,region,cod_provincia,nom_provincia,cod_depto,nom_depto,año_de_registro,Cant_de_naf,integ_del_NAF,sin_educacion_formal,educacion_inicial,educacion_primaria,educacion_secundaria,educacion_cens,educacion_superior,educacion_especial
32,Argentina,NOA,66,SALTA,98,LA VIÑA,2017,49,156,11,0,64,60,0,21,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2009,35,95,14,4,62,11,0,1,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2010,6,14,0,0,2,7,0,4,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2011,15,47,2,2,23,17,0,3,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2012,85,273,30,9,143,82,0,7,1
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2013,1,4,0,1,2,1,0,0,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2014,22,66,3,3,32,15,0,2,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2015,29,52,1,1,22,14,4,5,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2016,2,6,0,0,5,0,0,1,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,2017,49,58,0,0,32,14,0,12,0
32,Argentina,PATAGONIA,58,NEUQUEN,56,LACAR,Sin dato,4,8,1,0,1,2,0,0,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,28,LAGO ARGENTINO,2017,13,36,3,0,8,13,0,12,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,28,LAGO ARGENTINO,Sin dato,22,70,1,2,32,11,0,4,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,35,LAGO BUENOS AIRES,2014,2,6,1,0,2,2,0,1,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,35,LAGO BUENOS AIRES,2015,15,51,0,2,12,21,0,7,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,35,LAGO BUENOS AIRES,2017,14,32,1,0,13,12,0,6,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,35,LAGO BUENOS AIRES,Sin dato,11,21,3,0,5,0,0,0,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2011,7,16,0,0,9,7,0,0,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2012,14,39,4,7,19,6,0,3,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2013,10,18,5,1,9,3,0,0,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2014,9,33,1,3,12,9,0,3,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2015,1,4,1,1,2,0,0,0,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2016,2,3,0,0,2,1,0,0,0
32,Argentina,NEA,34,FORMOSA,21,LAISHI,2017,14,21,0,0,8,7,0,6,0
32,Argentina,PATAGONIA,26,CHUBUT,56,LANGUIÑEO,2009,22,62,19,1,32,7,1,0,0
32,Argentina,PATAGONIA,26,CHUBUT,56,LANGUIÑEO,2010,58,129,29,20,53,21,4,2,0
32,Argentina,PATAGONIA,26,CHUBUT,56,LANGUIÑEO,2011,49,139,24,29,52,30,1,3,0
32,Argentina,PATAGONIA,26,CHUBUT,56,LANGUIÑEO,2012,3,9,0,0,4,2,0,3,0
32,Argentina,PATAGONIA,26,CHUBUT,56,LANGUIÑEO,2013,2,6,4,0,1,1,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,56,LANGUIÑEO,2017,21,39,7,3,22,6,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,434,LANUS,2010,1,1,0,0,1,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,434,LANUS,2011,8,12,0,0,7,2,3,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,434,LANUS,2012,1,5,0,0,3,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,434,LANUS,2013,1,2,0,0,0,0,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,448,LAPRIDA,2010,3,10,1,2,4,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,448,LAPRIDA,2013,6,17,0,1,6,8,0,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,448,LAPRIDA,2014,1,3,0,0,0,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,448,LAPRIDA,2015,13,43,1,1,17,19,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,448,LAPRIDA,2017,2,4,0,0,2,2,0,0,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2010,32,172,12,14,111,35,0,0,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2011,5,19,1,4,7,6,0,1,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2012,3,18,1,1,9,6,0,1,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2013,3,8,0,2,4,2,0,0,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2014,2,3,0,0,0,1,0,1,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2016,1,5,0,0,2,3,0,0,0
32,Argentina,CENTRO,82,SANTA FE,70,LAS COLONIAS,2017,5,17,2,0,12,1,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2010,32,91,2,11,43,25,6,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2011,15,36,2,5,17,10,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2012,4,9,0,1,7,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2013,50,74,1,4,47,16,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2014,22,32,1,5,15,6,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2015,28,58,0,5,29,16,2,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2016,8,10,2,1,3,3,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,2017,9,12,0,0,7,4,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,455,LAS FLORES,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2009,1,5,0,0,2,1,1,1,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2010,30,120,9,17,75,16,1,2,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2011,41,137,16,32,54,27,1,7,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2012,25,72,5,3,25,27,0,11,1
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2013,8,27,4,0,6,8,0,9,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2014,10,27,0,0,8,5,0,6,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2015,18,47,0,2,12,13,0,8,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2016,3,7,0,0,2,1,1,3,0
32,Argentina,CUYO,50,MENDOZA,49,LAS HERAS,2017,35,63,2,0,35,20,0,6,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2009,13,51,4,11,30,5,0,0,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2010,598,1993,272,429,838,376,30,38,3
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2011,172,463,45,110,188,95,7,15,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2012,302,893,91,125,409,188,11,62,3
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2013,140,402,24,52,164,104,6,41,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2014,224,662,55,190,193,109,0,31,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2015,175,513,25,78,186,93,1,26,2
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2016,13,35,4,2,19,8,1,1,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,2017,249,345,22,17,261,33,1,11,0
32,Argentina,CUYO,50,MENDOZA,56,LAVALLE,Sin dato,5,13,2,3,3,4,0,0,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2009,16,85,18,4,59,4,0,0,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2010,382,1558,191,170,973,194,0,22,1
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2011,49,191,21,25,116,24,0,2,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2012,22,67,8,18,21,11,0,3,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2013,4,15,1,1,9,4,0,0,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2014,49,199,13,16,121,30,0,2,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2015,43,117,6,11,46,37,0,3,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2016,12,34,8,1,18,6,0,1,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,2017,15,37,3,0,26,8,0,0,0
32,Argentina,NEA,18,CORRIENTES,91,LAVALLE,Sin dato,1,2,0,0,2,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2009,79,278,15,18,168,63,0,5,2
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2010,71,274,17,7,151,74,1,23,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2011,89,284,19,28,162,61,0,14,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2012,109,217,15,5,126,65,1,4,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2013,32,94,11,1,49,28,1,2,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2014,22,77,2,1,36,23,0,3,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2015,92,267,7,0,116,86,0,22,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2016,28,94,3,0,52,36,0,3,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2017,27,70,5,0,39,17,0,9,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,Sin dato,34,97,3,1,43,17,0,10,0
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,2011,28,131,8,17,69,31,1,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,2012,40,122,11,12,64,22,6,4,3
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,2014,1,3,0,0,0,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,2015,4,10,0,1,2,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,2016,12,28,3,0,21,3,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,2017,66,75,1,1,45,25,0,2,1
32,Argentina,CENTRO,6,BUENOS AIRES,462,LEANDRO N ALEM,Sin dato,1,2,1,0,0,1,0,0,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2009,163,644,55,24,454,74,0,2,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2010,252,696,68,59,419,134,0,12,2
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2011,157,535,69,23,339,91,0,4,5
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2012,21,52,4,2,33,9,0,3,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2013,9,25,0,0,15,9,0,0,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2014,105,342,27,22,172,86,0,9,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2015,134,443,23,17,245,96,0,13,1
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2016,6,18,1,0,13,4,0,0,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,2017,130,382,24,1,295,59,0,3,0
32,Argentina,NEA,54,MISIONES,70,LEANDRO N ALEM,Sin dato,47,184,14,1,112,16,0,4,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2009,18,93,7,6,39,34,1,1,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2010,101,400,39,31,212,97,0,20,1
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2011,44,185,17,7,73,73,2,13,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2012,21,87,7,2,39,35,1,3,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2013,47,152,8,6,70,51,2,14,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2014,28,116,12,3,45,50,0,6,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2015,2,3,0,0,0,2,0,0,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2016,16,36,2,0,24,9,0,1,0
32,Argentina,NOA,38,JUJUY,35,LEDESMA,2017,63,236,21,0,136,74,0,4,1
32,Argentina,NOA,38,JUJUY,35,LEDESMA,Sin dato,2,13,2,0,6,1,0,0,0
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2011,2,6,1,0,2,3,0,0,0
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2012,11,34,2,1,23,7,0,0,1
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2014,1,2,0,0,1,1,0,0,0
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2015,6,18,0,1,14,3,0,0,0
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2017,18,47,4,0,28,15,0,0,0
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,2009,35,113,5,19,50,27,3,5,0
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,2010,311,869,67,251,408,113,5,24,1
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,2011,68,177,9,52,74,39,2,1,0
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,2012,28,78,8,13,49,6,0,1,0
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,Sin dato,2,4,1,0,2,0,1,0,0
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,2016,3,5,0,0,4,1,0,0,0
32,Argentina,CUYO,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTIN,2017,3,4,0,0,2,2,0,0,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2009,56,277,32,10,168,32,6,2,1
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2010,233,979,82,33,682,145,1,19,4
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2011,75,312,19,14,219,54,0,5,1
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2012,11,45,0,0,29,16,0,0,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2013,12,40,2,1,32,3,0,0,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2014,14,44,2,2,30,5,0,0,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2015,21,70,7,1,41,13,1,2,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2016,22,75,0,2,43,15,0,6,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2017,270,746,39,0,452,199,0,56,0
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,Sin dato,3,12,2,1,7,0,0,0,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2009,132,568,73,31,345,65,2,2,1
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2010,107,344,28,16,214,73,2,11,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2011,290,801,71,26,531,144,6,18,1
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2012,159,344,26,16,219,74,1,3,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2013,63,131,12,7,65,29,1,5,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2014,106,160,5,7,74,30,3,8,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2015,163,363,16,21,209,66,1,21,1
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2016,16,44,2,0,26,14,0,2,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,2017,48,96,6,0,69,14,0,7,0
32,Argentina,NEA,54,MISIONES,77,LIBERTADOR GENERAL SAN MARTIN,Sin dato,37,122,8,4,59,19,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,84,LIHUEL CALEL,2010,5,21,1,0,7,6,0,7,0
32,Argentina,PATAGONIA,42,LA PAMPA,84,LIHUEL CALEL,2011,1,4,0,0,3,1,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,84,LIHUEL CALEL,2012,1,2,0,2,0,0,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,84,LIHUEL CALEL,2013,11,20,3,1,7,9,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,84,LIHUEL CALEL,2017,2,4,1,0,2,0,0,1,0
32,Argentina,PATAGONIA,42,LA PAMPA,91,LIMAY MAHUIDA,2010,4,12,3,2,3,4,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,91,LIMAY MAHUIDA,2011,19,53,6,11,25,10,0,1,0
32,Argentina,PATAGONIA,42,LA PAMPA,91,LIMAY MAHUIDA,2017,5,10,2,1,5,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,469,LINCOLN,2011,2,5,1,0,1,1,2,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,469,LINCOLN,2012,1,2,0,0,1,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,469,LINCOLN,2017,1,3,0,0,0,2,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2010,26,95,2,5,62,24,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2011,4,11,0,1,6,3,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2012,15,45,1,5,19,13,1,6,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2013,7,15,0,2,10,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2014,4,12,1,1,5,4,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2015,13,27,3,0,15,5,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2016,10,22,0,1,14,3,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,2017,10,15,0,0,8,5,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,476,LOBERIA,Sin dato,5,18,0,0,8,4,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,483,LOBOS,2009,27,99,0,3,46,35,9,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,483,LOBOS,2010,41,129,5,6,68,47,0,3,0
32,Argentina,CENTRO,6,BUENOS AIRES,483,LOBOS,2011,23,56,4,4,21,26,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,483,LOBOS,2013,12,15,0,0,2,13,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,483,LOBOS,2017,23,33,0,0,18,15,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,483,LOBOS,Sin dato,1,4,0,0,3,0,1,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,490,LOMAS DE ZAMORA,2011,2,6,0,0,2,4,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,490,LOMAS DE ZAMORA,2013,2,3,1,1,0,0,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,490,LOMAS DE ZAMORA,2015,1,4,0,2,1,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,490,LOMAS DE ZAMORA,2017,2,5,0,0,4,0,0,1,0
32,Argentina,PATAGONIA,58,NEUQUEN,63,LONCOPUE,2012,1,1,0,0,1,0,0,0,0
32,Argentina,PATAGONIA,58,NEUQUEN,63,LONCOPUE,2014,2,4,0,0,4,0,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2009,125,550,25,24,390,65,2,7,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2010,841,3711,296,164,2745,300,8,35,5
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2011,122,439,55,29,292,53,1,7,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2012,57,236,19,13,170,32,0,1,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2013,12,64,2,7,41,8,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2014,10,45,5,4,28,2,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2015,5,16,0,0,13,0,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2016,10,46,4,6,21,11,0,2,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,2017,96,439,13,1,372,47,0,6,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,105,LORETO,Sin dato,4,20,2,0,17,0,0,0,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2009,34,151,9,9,90,36,0,5,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2010,80,377,35,32,213,85,0,12,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2011,69,241,23,11,134,61,2,9,1
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2012,9,34,5,2,16,8,0,3,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2013,11,40,4,3,14,18,0,1,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2016,60,214,14,3,103,80,0,14,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,2017,40,128,9,0,62,39,0,18,0
32,Argentina,NOA,38,JUJUY,105,LOS ANDES,Sin dato,2,9,0,0,2,2,0,3,0
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2009,23,113,8,14,48,33,4,5,0
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2010,105,500,74,34,248,118,7,16,1
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2011,53,291,39,9,147,82,2,8,2
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2012,7,34,4,2,21,7,0,0,0
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2013,9,41,4,0,24,9,2,2,0
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2014,9,29,4,0,10,12,0,3,0
32,Argentina,NOA,66,SALTA,105,LOS ANDES,2015,1,7,2,1,3,0,0,0,0
32,Argentina,PATAGONIA,58,NEUQUEN,70,LOS LAGOS,2009,4,15,3,1,6,5,0,0,0
32,Argentina,PATAGONIA,58,NEUQUEN,70,LOS LAGOS,2011,8,25,6,0,15,3,0,1,0
32,Argentina,PATAGONIA,58,NEUQUEN,70,LOS LAGOS,2012,39,94,3,16,32,38,0,5,0
32,Argentina,PATAGONIA,58,NEUQUEN,70,LOS LAGOS,2013,1,1,0,0,1,0,0,0,0
32,Argentina,PATAGONIA,58,NEUQUEN,70,LOS LAGOS,2015,9,16,0,0,9,5,1,0,0
32,Argentina,PATAGONIA,58,NEUQUEN,70,LOS LAGOS,Sin dato,16,32,0,0,25,1,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,98,LOVENTUE,2009,14,40,2,5,22,7,4,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,98,LOVENTUE,2010,19,67,6,0,28,24,0,8,1
32,Argentina,PATAGONIA,42,LA PAMPA,98,LOVENTUE,2011,7,24,0,3,9,9,0,2,1
32,Argentina,PATAGONIA,42,LA PAMPA,98,LOVENTUE,2016,8,11,1,1,8,1,0,0,0
32,Argentina,PATAGONIA,42,LA PAMPA,98,LOVENTUE,2017,29,53,1,1,27,15,1,8,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2010,3,12,0,1,3,4,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2011,22,96,7,6,54,25,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2012,43,171,17,9,69,48,3,25,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2013,11,42,2,1,19,9,1,6,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2015,6,14,0,2,8,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2016,3,11,3,1,2,4,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,497,LUJAN,2017,33,109,8,0,41,36,0,24,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2009,41,165,21,25,65,33,1,15,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2010,82,284,42,27,122,74,1,13,1
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2011,51,203,23,13,109,44,2,11,1
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2012,19,55,3,5,20,20,0,5,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2013,24,67,8,5,27,14,2,7,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2014,13,29,1,1,9,8,0,7,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2015,11,27,1,2,8,11,0,4,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2016,3,8,0,0,6,2,0,0,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,2017,28,61,7,1,40,10,0,3,0
32,Argentina,CUYO,50,MENDOZA,63,LUJAN DE CUYO,Sin dato,3,6,0,0,1,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2009,22,62,5,10,33,14,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2010,92,321,32,71,101,93,0,24,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2011,72,262,30,31,91,85,0,25,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2012,16,55,8,2,24,21,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2013,16,53,5,2,17,26,0,3,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2014,12,44,12,2,14,11,1,1,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2015,3,10,3,0,1,4,0,2,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2016,6,22,0,0,13,8,0,1,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2017,8,27,6,1,16,3,0,1,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,Sin dato,5,27,2,0,11,7,0,2,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,42,MAGALLANES,2014,10,33,0,2,10,10,3,5,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,42,MAGALLANES,2015,2,5,0,1,2,2,0,0,0
32,Argentina,PATAGONIA,78,SANTA CRUZ,42,MAGALLANES,2016,3,11,1,0,6,4,0,0,0
