cod_pais;nom_pais;region;cod_provincia;nom_provincia;cod_depto;nom_depto;Cant_de_naf;año_de_registro;integ_del_NAF;integ_menores_de_edad;integ_mayores_de_edad;integ_que_trabajan_en_el_predio;cant_de_mujeres_integrantes_del_NAF;cant_de_varones_integrantes_del_NAF
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;120;2013;307;66;240;188;155;152
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;1;2014;1;0;1;1;0;1
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;5;2015;16;4;12;10;11;5
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;5;2016;9;4;5;0;5;4
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;6;2017;22;3;19;0;8;13
32;Argentina;CENTRO;6;BUENOS AIRES;77;ARRECIFES;1;2009;7;5;2;3;1;6
32;Argentina;CENTRO;6;BUENOS AIRES;77;ARRECIFES;38;2010;101;18;83;49;40;61
32;Argentina;CENTRO;6;BUENOS AIRES;77;ARRECIFES;4;2012;18;6;12;12;6;12
32;Argentina;CENTRO;6;BUENOS AIRES;77;ARRECIFES;4;2014;17;2;15;15;7;10
32;Argentina;CENTRO;6;BUENOS AIRES;77;ARRECIFES;1;2016;1;0;1;1;0;1
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;1;2009;5;3;2;4;1;4
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;401;2010;1752;730;1022;1334;880;872
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;128;2011;605;283;322;408;300;305
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;10;2012;37;15;22;20;25;12
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;1;2015;2;0;2;2;1;1
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;2;2016;4;0;4;2;2;2
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;21;ATAMISQUI;13;2017;57;21;36;9;23;34
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;1;2010;4;2;2;2;1;3
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;8;2011;13;2;11;12;4;9
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;1;2013;1;0;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;8;2016;21;6;15;0;8;13
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;5;2017;13;4;9;0;5;8
32;Argentina;CENTRO;6;BUENOS AIRES;35;AVELLANEDA;4;2011;12;10;2;12;4;8
32;Argentina;CENTRO;6;BUENOS AIRES;35;AVELLANEDA;15;2012;33;9;24;28;15;18
32;Argentina;CENTRO;6;BUENOS AIRES;35;AVELLANEDA;1;2013;1;0;1;1;0;1
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;32;2009;164;75;89;121;79;85
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;631;2010;2895;1406;1487;1875;1460;1435
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;360;2011;1539;770;769;989;761;778
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;27;2012;64;18;46;48;26;38
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;1;2013;3;1;2;2;1;2
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;7;2014;29;9;20;21;11;18
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;4;2015;10;5;5;5;5;5
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;13;2016;28;6;22;18;12;16
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;97;2017;400;122;278;61;186;211
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;28;AVELLANEDA;23;Sin dato;95;35;60;25;43;52
32;Argentina;PATAGONIA;62;RIO NEGRO;14;AVELLANEDA;111;2012;411;127;284;286;189;222
32;Argentina;PATAGONIA;62;RIO NEGRO;14;AVELLANEDA;5;2017;20;4;16;4;11;9
32;Argentina;CENTRO;6;BUENOS AIRES;42;AYACUCHO;4;2012;15;2;13;7;8;7
32;Argentina;CENTRO;6;BUENOS AIRES;42;AYACUCHO;11;2013;50;24;26;23;21;29
32;Argentina;CENTRO;6;BUENOS AIRES;42;AYACUCHO;2;2015;6;2;4;4;3;3
32;Argentina;CENTRO;6;BUENOS AIRES;42;AYACUCHO;10;2016;21;1;20;20;9;12
32;Argentina;CENTRO;6;BUENOS AIRES;42;AYACUCHO;6;2017;11;4;7;0;6;5
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;54;2009;165;70;95;135;75;90
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;100;2010;291;96;195;239;146;145
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;37;2011;105;44;61;95;57;48
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;15;2012;45;13;32;32;25;20
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;7;2013;11;3;8;7;6;5
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;33;2016;51;1;50;2;29;22
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;30;2017;37;5;32;2;12;23
32;Argentina;CUYO;74;SAN LUIS;7;AYACUCHO;4;Sin dato;6;1;5;4;5;1
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;7;2010;28;5;23;9;13;15
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;3;2011;4;0;4;2;1;3
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;23;2012;70;18;52;46;30;40
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;42;2013;137;35;102;85;70;67
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;21;2014;71;17;54;36;35;36
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;12;2015;37;11;26;18;17;20
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;5;2016;16;5;11;7;6;10
32;Argentina;CENTRO;6;BUENOS AIRES;49;AZUL;4;2017;14;7;7;0;7;5
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;9;2009;31;11;20;19;17;14
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;10;2010;46;16;29;23;18;28
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;14;2011;48;19;29;32;22;26
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;19;2012;53;11;42;34;27;26
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;17;2013;68;20;48;30;31;37
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;10;2014;29;10;19;14;13;16
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;6;2015;22;12;10;11;9;13
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;4;2016;5;0;5;3;2;3
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;3;2017;8;1;7;0;4;4
32;Argentina;CENTRO;6;BUENOS AIRES;56;BAHIA BLANCA;2;Sin dato;4;1;3;2;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;5;2009;12;4;8;9;5;7
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;31;2010;109;45;64;83;58;51
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;38;2011;109;37;72;82;57;52
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;24;2012;83;29;54;46;37;46
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;36;2013;123;35;88;77;58;65
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;34;2014;77;13;64;62;37;40
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;19;2015;35;3;32;33;15;20
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;15;2016;37;4;33;24;18;19
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;21;2017;48;7;41;13;16;28
32;Argentina;CENTRO;6;BUENOS AIRES;63;BALCARCE;1;Sin dato;1;0;1;1;1;0
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;15;2009;59;24;35;46;27;32
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;666;2010;2746;1204;1540;1649;1343;1403
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;352;2011;1121;448;673;709;513;608
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;75;2012;247;103;144;140;129;118
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;6;2013;14;5;9;9;7;7
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;3;2014;6;1;5;6;4;2
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;19;2015;64;27;37;47;27;37
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;4;2016;17;5;12;1;13;4
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;57;2017;215;47;168;33;105;110
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;35;BANDA;2;Sin dato;13;3;10;4;8;5
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;20;2009;82;39;43;50;43;39
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;17;2010;71;36;35;45;39;32
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;11;2011;40;19;21;23;22;18
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;27;2012;67;24;43;33;27;40
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;5;2013;20;6;14;9;13;7
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;11;2014;39;11;28;21;24;15
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;10;2015;38;16;22;17;18;20
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;7;2016;22;10;12;4;8;13
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;4;2017;8;2;6;0;2;6
32;Argentina;CENTRO;6;BUENOS AIRES;70;BARADERO;1;Sin dato;2;0;2;0;1;1
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;44;2009;127;41;86;92;59;68
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;38;2010;115;38;77;80;55;60
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;1;2011;3;1;2;2;1;2
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;16;2012;58;18;40;41;30;28
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;57;2013;201;88;113;140;95;106
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;38;2014;109;28;81;84;55;54
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;27;2015;75;25;50;48;38;37
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;24;2016;70;30;40;39;32;37
32;Argentina;PATAGONIA;62;RIO NEGRO;21;BARILOCHE;43;2017;115;28;87;7;54;60
32;Argentina;NOA;10;CATAMARCA;35;BELEN;12;2009;61;35;26;31;36;25
32;Argentina;NOA;10;CATAMARCA;35;BELEN;202;2010;834;313;521;485;446;388
32;Argentina;NOA;10;CATAMARCA;35;BELEN;39;2011;111;37;74;75;65;46
32;Argentina;NOA;10;CATAMARCA;35;BELEN;165;2012;430;144;286;269;230;200
32;Argentina;NOA;10;CATAMARCA;35;BELEN;16;2013;40;12;28;29;23;17
32;Argentina;NOA;10;CATAMARCA;35;BELEN;13;2014;19;3;16;17;9;10
32;Argentina;NOA;10;CATAMARCA;35;BELEN;10;2016;39;12;27;12;18;20
32;Argentina;NOA;10;CATAMARCA;35;BELEN;97;2017;218;48;170;13;109;105
32;Argentina;NOA;10;CATAMARCA;35;BELEN;43;Sin dato;190;46;143;76;93;97
32;Argentina;CENTRO;82;SANTA FE;7;BELGRANO;10;2017;18;4;14;0;7;10
32;Argentina;CENTRO;82;SANTA FE;7;BELGRANO;3;Sin dato;3;0;3;0;2;1
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;22;2009;63;22;41;42;29;34
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;83;2010;242;77;165;147;128;114
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;29;2011;79;29;50;44;43;36
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;42;2012;114;40;74;69;55;59
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;26;2013;56;16;40;39;25;31
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;100;2014;287;125;162;152;139;148
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;26;2015;84;22;62;53;38;46
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;34;2016;86;27;59;53;44;42
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;10;2017;17;7;10;0;11;6
32;Argentina;CENTRO;82;SANTA FE;42;BELGRANO;3;Sin dato;7;2;5;4;3;4
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;61;2009;184;75;109;146;84;100
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;15;2010;40;15;25;35;16;24
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;3;2011;5;0;5;5;4;1
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;13;2012;32;8;23;19;11;21
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;1;2013;4;3;1;1;4;0
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;7;2016;8;0;8;1;4;3
32;Argentina;CUYO;74;SAN LUIS;14;BELGRANO;27;2017;34;1;33;0;10;24
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;42;BELGRANO;1;2016;1;0;1;1;0;1
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;10;2009;44;22;22;31;17;27
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;134;2010;512;191;321;395;251;261
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;108;2011;381;136;245;285;203;178
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;86;2012;239;71;168;195;114;125
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;4;2013;11;4;7;9;7;4
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;31;2014;104;30;74;85;57;47
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;32;2015;85;24;61;71;38;47
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;10;2016;24;5;19;15;8;16
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;12;2017;17;3;14;2;6;10
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;10;Sin dato;22;7;15;14;10;11
32;Argentina;CENTRO;6;BUENOS AIRES;84;BENITO JUAREZ;1;2010;10;3;7;10;6;4
32;Argentina;CENTRO;6;BUENOS AIRES;84;BENITO JUAREZ;28;2011;107;46;61;69;57;50
32;Argentina;CENTRO;6;BUENOS AIRES;84;BENITO JUAREZ;16;2014;23;0;23;23;17;6
32;Argentina;CENTRO;6;BUENOS AIRES;84;BENITO JUAREZ;5;2015;9;4;5;5;4;5
32;Argentina;CENTRO;6;BUENOS AIRES;84;BENITO JUAREZ;14;2016;17;2;15;13;12;5
32;Argentina;CENTRO;6;BUENOS AIRES;84;BENITO JUAREZ;12;2017;12;0;12;1;3;5
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;52;2009;184;65;119;123;85;99
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;42;2010;159;66;93;112;80;79
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;184;2011;614;273;341;393;294;320
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;55;2012;176;72;104;117;85;91
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;30;2013;100;41;59;64;45;55
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;8;2014;26;14;12;12;13;13
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;49;2015;125;43;82;83;51;74
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;58;2016;122;40;82;17;54;64
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;65;2017;158;61;97;10;72;85
32;Argentina;CENTRO;6;BUENOS AIRES;91;BERAZATEGUI;53;Sin dato;128;28;100;79;53;75
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;5;2010;14;5;9;11;8;6
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;25;2011;41;6;35;30;14;27
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;16;2012;32;2;30;21;9;23
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;3;2013;7;1;6;4;3;4
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;1;2014;2;0;2;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;5;2015;13;6;7;7;4;9
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;3;2016;4;0;4;0;1;3
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;5;2017;13;3;10;0;5;6
32;Argentina;CENTRO;6;BUENOS AIRES;98;BERISSO;1;Sin dato;4;0;4;2;1;3
32;Argentina;NEA;22;CHACO;14;BERMEJO;1;2009;6;4;2;2;3;3
32;Argentina;NEA;22;CHACO;14;BERMEJO;23;2010;83;34;49;67;40;43
32;Argentina;NEA;22;CHACO;14;BERMEJO;43;2011;195;81;114;142;93;102
32;Argentina;NEA;22;CHACO;14;BERMEJO;16;2012;84;41;43;58;39;45
32;Argentina;NEA;22;CHACO;14;BERMEJO;1;2014;1;0;1;1;0;1
32;Argentina;NEA;22;CHACO;14;BERMEJO;26;2015;118;40;78;73;63;55
32;Argentina;NEA;22;CHACO;14;BERMEJO;1;2016;1;0;1;1;0;1
32;Argentina;NEA;22;CHACO;14;BERMEJO;131;2017;431;143;288;25;188;238
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;26;2009;114;61;53;80;56;58
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;228;2010;966;453;513;549;458;508
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;104;2011;513;254;259;319;243;270
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;24;2012;57;24;33;42;36;21
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;26;2013;61;18;43;40;23;38
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;45;2014;185;98;87;93;89;96
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;3;2015;6;0;6;6;2;4
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;2;2016;3;0;3;1;1;2
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;37;2017;99;32;67;8;47;51
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;3;Sin dato;15;5;10;6;7;8
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;10;2010;50;23;27;31;28;22
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;25;2011;94;38;56;62;44;50
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;21;2012;69;23;46;56;32;37
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;17;2013;69;34;35;42;41;28
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;9;2009;32;11;21;30;14;18
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;19;2010;60;13;47;46;27;33
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;40;2011;172;89;83;94;88;84
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;62;2012;212;71;141;148;99;113
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;7;2013;31;6;25;22;10;21
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;9;2015;29;0;29;28;10;19
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;3;2017;6;2;4;2;4;2
32;Argentina;PATAGONIA;26;CHUBUT;7;BIEDMA;4;Sin dato;9;2;7;0;7;2
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;3;2009;13;6;7;9;6;7
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;57;2010;172;49;123;147;82;90
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;11;2011;32;15;17;17;13;19
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;13;2012;36;13;23;30;17;19
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;41;2013;95;25;70;78;42;53
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;33;2014;104;35;69;80;50;54
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;59;2015;164;41;123;131;79;85
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;2;2016;4;0;4;3;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;105;BOLIVAR;4;2017;10;2;8;0;5;5
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;8;2009;30;12;18;19;17;13
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;31;2010;114;45;69;82;59;55
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;15;2011;46;14;32;30;22;24
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;113;2012;259;68;191;200;116;143
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;10;2013;26;9;17;23;12;14
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;1;2015;4;0;4;4;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;4;2016;12;2;10;1;6;6
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;1;2017;1;0;1;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;112;BRAGADO;10;Sin dato;27;5;22;4;15;12
32;Argentina;CENTRO;6;BUENOS AIRES;119;BRANDSEN;26;2012;57;16;41;38;25;32
32;Argentina;CENTRO;6;BUENOS AIRES;119;BRANDSEN;4;2014;4;0;4;4;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;119;BRANDSEN;3;2016;4;1;3;0;1;3
32;Argentina;CENTRO;6;BUENOS AIRES;119;BRANDSEN;7;2017;19;7;12;0;10;9
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;46;2011;170;60;110;125;73;97
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;43;2012;168;65;103;122;79;89
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;19;2013;62;31;31;46;35;27
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;5;2014;26;13;13;16;12;14
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;8;2015;22;5;17;12;10;12
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;8;2016;28;9;19;0;11;17
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;10;2017;36;12;24;1;15;21
32;Argentina;NOA;90;TUCUMAN;7;BURRUYACU;4;Sin dato;9;0;9;1;5;4
32;Argentina;NOA;66;SALTA;14;CACHI;7;2010;39;17;22;24;22;17
32;Argentina;NOA;66;SALTA;14;CACHI;92;2011;427;216;211;330;211;216
32;Argentina;NOA;66;SALTA;14;CACHI;39;2012;184;65;119;134;93;91
32;Argentina;NOA;66;SALTA;14;CACHI;45;2013;159;59;100;113;81;78
32;Argentina;NOA;66;SALTA;14;CACHI;19;2014;71;33;38;48;33;38
32;Argentina;NOA;66;SALTA;14;CACHI;2;2015;10;6;4;7;4;6
32;Argentina;NOA;66;SALTA;14;CACHI;3;2016;7;3;4;4;5;2
32;Argentina;NOA;66;SALTA;14;CACHI;21;2017;64;32;32;1;33;31
32;Argentina;NOA;66;SALTA;21;CAFAYATE;26;2010;106;46;60;68;53;53
32;Argentina;NOA;66;SALTA;21;CAFAYATE;36;2011;160;39;121;117;75;85
32;Argentina;NOA;66;SALTA;21;CAFAYATE;2;2012;5;2;3;5;2;3
32;Argentina;NOA;66;SALTA;21;CAFAYATE;13;2013;69;16;53;42;29;40
32;Argentina;NOA;66;SALTA;21;CAFAYATE;2;2014;10;6;4;3;6;4
32;Argentina;NOA;66;SALTA;21;CAFAYATE;21;2017;52;16;36;1;16;36
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;347;2009;1408;692;715;924;696;712
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;398;2010;1444;628;815;975;728;716
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;140;2011;455;198;257;296;223;232
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;111;2012;254;95;159;180;132;122
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;43;2013;121;51;70;69;59;62
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;277;2014;724;247;477;472;344;380
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;566;2015;1785;593;1192;1124;810;975
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;12;2016;28;2;26;11;9;18
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;354;2017;782;199;583;96;347;429
32;Argentina;NEA;54;MISIONES;14;CAINGUAS;306;Sin dato;883;234;649;344;398;485
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;15;2010;24;3;21;17;13;11
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;10;2011;24;7;17;16;14;10
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;3;2012;12;5;7;9;5;7
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;6;2013;21;8;13;12;12;9
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;4;2014;8;2;6;7;5;3
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;11;2015;27;0;27;26;13;14
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;12;2016;36;17;19;9;17;15
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;12;2017;20;5;15;1;12;8
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2;Sin dato;9;4;5;3;5;4
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;5;2009;11;1;10;10;4;7
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;8;2010;19;5;14;11;10;9
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;3;2011;5;0;5;3;2;3
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2;2012;4;0;4;4;2;2
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;1;2016;2;0;2;1;1;1
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;5;2017;14;6;8;0;7;7
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;2;2010;9;0;9;5;5;4
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;83;2012;313;123;190;207;151;162
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;32;2013;119;42;77;78;58;61
32;Argentina;CUYO;70;SAN JUAN;21;CALINGASTA;37;2014;134;52;82;68;71;63
